id,name,num_assets,White_Paper,Webinar,Software_Download,Free_Offer,Live_Event,Case_Study
469,Art TL CPG,2,6,0,0,0,0,0
470,Proofpoint TL CPG,13,13,0,0,0,0,0
471,IBM TivoliManager CPG,6,2,2,0,0,0,2
472,FTI Time CPG,8,8,0,0,0,0,0
473,SonicWall title CPG,1,1,0,0,0,0,0
474,Genesys Tivoli CPG,1,1,0,0,0,0,0
475,Z title CPG,0,0,0,0,0,0,0
476,Alvarion TipsPrepareYourWebsitefortheHolidays CPG,0,0,0,0,0,0,0
477,ThreatMetrix Tippit11509 CPG,0,0,0,0,0,0,0
478,Cisco TipsEmail CPG,0,0,0,0,0,0,0
479,SubscriberMail TipsCreatingaMoreEffectiveCopyrightPolicy CPG,0,0,0,0,0,0,0
480,Oce Tippit CPG,1,1,0,0,0,0,0
481,Perforce Tippit CPG,1,1,0,0,0,0,0
482,ThinData Time CPG,0,0,0,0,0,0,0
483,Infoblox TimeAttendance CPG,0,0,0,0,0,0,0
484,BrightCove UK CPG,4,3,0,0,1,0,0
485,BrightCove UK CPG,2,2,0,0,0,0,0
486,QuinStreet Time CPG,0,0,0,0,0,0,0
487,BrightCove Time CPG,4,4,0,0,0,0,0
488,BrightCove Time CPG,0,0,0,0,0,0,0
489,Vircom Time CPG,0,0,0,0,0,0,0
490,CA Time CPG,2,2,0,0,0,0,0
491,Hitachi Time CPG,0,0,0,0,0,0,0
492,Pentek Time CPG,0,0,0,0,0,0,0
493,SkillSoft Time CPG,2,2,0,0,0,0,0
494,TDI Time CPG,6,6,0,0,0,0,0
495,Pentek Time CPG,2,2,0,0,0,0,0
496,electronics Time CPG,10,10,0,0,0,0,0
497,SkillSoft Time CPG,20,18,1,0,1,0,0
498,Vision Time CPG,0,0,0,0,0,0,0
499,Safari Time CPG,0,0,0,0,0,0,0
500,PassLogix Time CPG,0,0,0,0,0,0,0
501,Juniper Time CPG,5,3,0,0,0,0,0
502,newScale Time CPG,3,3,0,0,0,0,0
503,Passlogix Time CPG,20,20,0,0,0,0,0
504,HP Time CPG,6,0,0,0,0,0,0
505,InMage Time CPG,8,0,0,0,0,0,0
506,IBM Time CPG,0,0,0,0,0,0,0
507,Mimecast Time CPG,4,4,0,0,0,0,0
508,MicroAgility Time CPG,0,0,0,0,0,0,0
509,VMware Time CPG,0,0,0,0,0,0,0
510,Proofpoint Time CPG,0,0,0,0,0,0,0
511,ASG Time CPG,4,4,0,0,0,0,0
512,HP Trial2012 CPG,4,4,0,0,0,0,0
513,Microsoft Time CPG,0,0,0,0,0,0,0
514,Epicor Time CPG,0,0,0,0,0,0,0
515,Raritan Time CPG,4,4,0,0,0,0,0
516,CrossTec Time CPG,6,3,0,0,0,0,0
517,Arkadin Time CPG,4,4,0,0,0,0,0
518,adobe Time CPG,2,2,0,0,0,0,0
519,Intuit Time CPG,1,3,0,0,0,0,0
520,Neolane Time CPG,1,1,0,0,0,0,0
521,Point Time CPG,2,2,0,0,0,0,0
522,Stratus Time CPG,2,2,0,0,0,0,0
523,Riverbed Time CPG,0,0,0,0,0,0,0
524,ArcSight Time CPG,4,4,0,0,0,0,0
525,Thawte ThreeApproach CPG,3,3,0,0,0,0,0
526,IBM time CPG,8,7,1,0,0,0,0
527,Bit9 Thunder CPG,0,0,0,0,0,0,0
528,Entrust Time CPG,8,0,0,0,0,0,0
529,Deacom ThreeApproach CPG,0,0,0,0,0,0,0
530,Microtune Threats CPG,0,0,0,0,0,0,0
531,IPC ThingsLookforinaChemicalAnalysisExpertWitness CPG,0,0,0,0,0,0,0
532,Perforce Thin CPG,0,0,0,0,0,0,0
533,TDI theofUtilityComputingforGovernment CPG,8,0,0,0,0,0,0
534,Pentek theReportingProcess: CPG,2,2,0,0,0,0,0
535,Numonyx theRatio CPG,0,0,0,0,0,0,0
536,Rohm theofPlan CPG,0,0,0,0,0,0,0
537,Emerson THEMANAGINGPARTSSHORTAGESINSIDETHEEXECUTIONWINDOW CPG,0,0,0,0,0,0,0
538,Eaton theHighwayofEnterpriseSoftwareAdoption CPG,5,1,2,0,2,0,0
539,Thawte theforGrowth CPG,2,1,0,0,0,0,0
540,OptimusBT THECLOUD CPG,5,5,0,0,0,0,0
541,Red thecaseforcustomerself-servicesoftware CPG,6,0,0,0,0,0,0
542,Targus TheAchieveTheGoal CPG,13,13,0,0,0,0,0
543,MGMA the92811 CPG,0,0,0,0,0,0,0
544,Thawte Thawte CPG,1,1,0,0,0,0,0
545,IBM Text CPG,0,0,0,0,0,0,0
546,NetApp TextLeads72109 CPG,0,0,0,0,0,0,0
547,Lumension Text72109 CPG,0,0,0,0,0,0,0
548,Intuit testtttttt CPG,0,0,0,0,0,0,0
549,DataDirect Text CPG,0,0,0,0,0,0,0
550,DataDirect Text CPG,4,4,0,0,0,0,0
551,Intuit testingsad CPG,4,4,0,0,0,0,0
552,InfoTech testingrbugs CPG,5,0,0,0,0,0,0
553,Voltage testing050312 CPG,1,1,0,0,0,0,0
554,Qualys testingbugs2 CPG,0,0,0,0,0,0,0
555,Burst Testing CPG,0,0,0,0,0,0,0
556,Jellyvision Testing CPG,0,0,0,0,0,0,0
557,VeriSign testing CPG,27,18,7,0,2,0,0
558,Cisco Testing CPG,2,2,0,0,0,0,0
559,HP Testing CPG,2,2,0,0,0,0,0
560,SilverPop testing CPG,5,5,0,0,0,0,0
561,SilverPop testing CPG,0,0,0,0,0,0,0
562,Powered TEST CPG,2,2,0,0,0,0,0
563,Diskeeper TEST CPG,0,0,0,0,0,0,0
564,SAGE TEST CPG,0,0,0,0,0,0,0
565,Diskeeper Test1 CPG,0,0,0,0,0,0,0
566,Brocade TestGen(April) CPG,1,1,0,0,0,0,0
567,VoIP TestGen CPG,0,0,0,0,0,0,0
568,VoIP Test13 CPG,0,0,0,0,0,0,0
569,DataDirect TEST CPG,0,0,0,0,0,0,0
570,TVAR TEST CPG,0,0,0,0,0,0,0
571,TVAR TEST CPG,3,3,0,0,0,0,0
572,iSpeakVideo Test CPG,4,4,0,0,0,0,0
573,Business Test CPG,2,2,0,0,0,0,0
574,Concentric Test CPG,1,1,0,0,0,0,0
575,IBM test CPG,1,1,0,0,0,0,0
576,APC Test CPG,0,0,0,0,0,0,0
577,SPSS Test CPG,0,0,0,0,0,0,0
578,SPSS Test CPG,1,1,0,0,0,0,0
579,Ixia test CPG,0,0,0,0,0,0,0
580,Planadviser SAP CPG,1,1,0,0,0,0,0
581,APC Time CPG,1,1,0,0,0,0,0
582,IBM test CPG,0,0,0,0,0,0,0
583,Sophos Test CPG,0,0,0,0,0,0,0
584,Epicor TEST CPG,0,0,0,0,0,0,0
585,Bronto Thethreat CPG,0,0,0,0,0,0,0
586,Business test CPG,3,0,0,0,0,0,0
587,Sentigo test CPG,0,0,0,0,0,0,0
588,Eyeblaster test CPG,0,0,0,0,0,0,0
589,FireEye Test CPG,1,1,0,0,0,0,0
590,WebEx TEST CPG,1,1,0,0,0,0,0
591,WebEx TEST CPG,0,0,0,0,0,0,0
592,Mentor test CPG,8,1,0,0,0,0,0
593,Avenue Test CPG,7,6,1,0,0,0,0
594,Hawthorne test CPG,1,1,0,0,0,0,0
595,Avenue Test CPG,0,0,0,0,0,0,0
596,Sentrigo Test CPG,6,1,0,0,0,0,0
597,Sentrigo test CPG,0,0,0,0,0,0,0
598,VeriSign TEST CPG,0,0,0,0,0,0,0
599,VMware test CPG,0,0,0,0,0,0,0
600,SAP Test CPG,15,11,4,0,0,0,0
601,Sage test CPG,6,6,0,0,0,0,0
602,nCircle test CPG,0,0,0,0,0,0,0
603,Lotame test CPG,0,0,0,0,0,0,0
604,Pillar test CPG,0,0,0,0,0,0,0
605,QuinStreet test CPG,0,0,0,0,0,0,0
606,QuinStreet test CPG,1,1,0,0,0,0,0
607,Verisign test CPG,2,2,0,0,0,0,0
608,Tideway Test CPG,1,1,0,0,0,0,0
609,Lane tEST CPG,1,1,0,0,0,0,0
610,Microtune test CPG,1,1,0,0,0,0,0
611,VeriSign test CPG,1,1,0,0,0,0,0
612,Tidal Test CPG,0,0,0,0,0,0,0
613,Sourceforge Test CPG,0,0,0,0,0,0,0
614,IBM TEST CPG,9,9,0,0,0,0,0
615,IBM Test CPG,10,10,0,0,0,0,0
616,IBM test CPG,1,1,0,0,0,0,0
617,F5 Test CPG,0,0,0,0,0,0,0
618,ideaLaunch Test CPG,0,0,0,0,0,0,0
619,NetApp test CPG,0,0,0,0,0,0,0
620,eMedia Terra CPG,0,0,0,0,0,0,0
621,Mimecast Test CPG,13,13,0,0,0,0,0
622,Catapult test CPG,0,0,0,0,0,0,0
623,Catapult Test CPG,0,0,0,0,0,0,0
624,Md7 Term CPG,1,1,0,0,0,0,0
625,Zmags Temaplte CPG,0,0,0,0,0,0,0
626,DATAbuddy Telemarketing CPG,13,13,0,0,0,0,0
627,SourceForge Telelogic70609 CPG,4,4,0,0,0,0,0
628,FARO TelelogicLeads72309 CPG,0,0,0,0,0,0,0
629,Pardot Telelogic31709 CPG,1,1,0,0,0,0,0
630,Thawte Telecommunications72709 CPG,1,1,0,0,0,0,0
631,Trend Telecommunications41409 CPG,5,1,0,0,0,0,0
632,Thales TechTarget CPG,0,0,0,0,0,0,0
633,Sentrigo Telco CPG,1,1,0,0,0,0,0
634,SRS Telecom-DWA CPG,0,0,0,0,0,0,0
635,Concentric TechTarget CPG,8,6,2,0,0,0,0
636,Engine Telco CPG,0,0,0,0,0,0,0
637,MessageLabs Time CPG,4,4,0,0,0,0,0
638,SkillSoft Tech-Q22012 CPG,0,0,0,0,0,0,0
639,Openwave TelecomLeads CPG,0,0,0,0,0,0,0
640,Lumension TechSurvey CPG,4,10,0,0,0,0,0
641,Arkadin TechTarget CPG,6,4,2,0,0,0,0
642,MovinCool TechRecruitment CPG,3,2,0,0,0,0,1
643,Motorola TechWeb CPG,0,0,0,0,0,0,0
644,EMC TechPilotQ3 CPG,0,0,0,0,0,0,0
645,IBM TechOnlineUndergrad CPG,1,1,0,0,0,0,0
646,Ping TechOnlineMSIT CPG,2,2,0,0,0,0,0
647,Ping TechOnlineMSIT CPG,2,2,0,0,0,0,0
648,Vision TechOnlineMBA CPG,0,0,0,0,0,0,0
649,Fonality TechOnlineMBA CPG,0,0,0,0,0,0,0
650,SafeData TechnologyLeads12209 CPG,0,0,0,0,0,0,0
651,TeaLeaf Technology81911 CPG,0,0,0,0,0,0,0
652,"Polycom Technology8,2012 CPG",0,0,0,0,0,0,0
653,SAP Technology6th CPG,0,0,0,0,0,0,0
654,PermissionTV Technology6th CPG,1,1,0,0,0,0,0
655,Verisign Technology5th CPG,0,0,0,0,0,0,0
656,SAGE Technology30th CPG,0,0,0,0,0,0,0
657,dna13 Technology27th CPG,0,0,0,0,0,0,0
658,"OptimusBT Technology27th,2013 CPG",1,1,0,0,0,0,0
659,Unica Technology262012 CPG,1,1,0,0,0,0,0
660,BHS Technology2013 CPG,0,0,0,0,0,0,0
661,"VeriSign Technology17th,2012 CPG",1,1,0,0,0,0,0
662,"Tippit Technology1,2012 CPG",0,0,0,0,0,0,0
663,BHS Technology12th CPG,1,1,0,0,0,0,0
664,"Life Technology10th,2012 CPG",1,1,0,0,0,0,0
665,"Sun Technology1,2012 CPG",0,0,0,0,0,0,0
666,Sun Technology CPG,4,4,0,0,0,0,0
667,"Mentor Technology, CPG",3,3,0,0,0,0,0
668,Business Technology CPG,0,0,0,0,0,0,0
669,Business Technology CPG,1,1,0,0,0,0,0
670,ATG Technology CPG,2,2,0,0,0,0,0
671,Tippit Technology CPG,1,1,0,0,0,0,0
672,Tippit Technology CPG,1,1,0,0,0,0,0
673,Tippit Technology CPG,1,1,0,0,0,0,0
674,Tippit Technology CPG,2,2,0,0,0,0,0
675,Sun TechnologiesWhitePapers CPG,0,0,0,0,0,0,0
676,Genesys TechnologiesManufacturingQ42011 CPG,2,2,0,0,0,0,0
677,Novell TechnologiesRetailQ42011 CPG,0,0,0,0,0,0,0
678,Progress TechnologiesWebcast-41831 CPG,1,1,0,0,0,0,0
679,Novell Technologies_032610 CPG,0,0,0,0,0,0,0
680,BPM Technologies1 CPG,0,0,0,0,0,0,0
681,Safari Technologies CPG,13,13,0,0,0,0,0
682,Tippit Technologies CPG,0,0,0,0,0,0,0
683,McAfee Technologies CPG,3,2,0,0,1,0,0
684,Tippit Technologies CPG,6,11,0,0,0,0,0
685,Clickability Technologies CPG,3,3,0,0,0,0,0
686,Clickability Technologies CPG,4,2,0,0,0,0,0
687,Panda Technologies CPG,0,0,0,0,0,0,0
688,SourceForge Technologies CPG,1,1,0,0,0,0,0
689,Catapult Technologies CPG,1,0,1,0,0,0,0
690,Progress Technologies CPG,0,0,0,0,0,0,0
691,Borland Technologies CPG,1,1,0,0,0,0,0
692,ATG Technologies CPG,1,1,0,0,0,0,0
693,VoIP Technologies CPG,1,1,0,0,0,0,0
694,Sourceforge Technologies CPG,0,0,0,0,0,0,0
695,Progress Technologies CPG,0,0,0,0,0,0,0
696,Adobe Technologies CPG,0,0,0,0,0,0,0
697,Alvarion TechAmerica73010 CPG,0,0,0,0,0,0,0
698,Quest TechNetworkJune-July11 CPG,1,1,0,0,0,0,0
699,PlanView Tech-Focus CPG,1,1,0,0,0,0,0
700,Acronis Tech73010 CPG,5,5,0,0,0,0,0
701,IBM Tech73010 CPG,0,0,0,0,0,0,0
702,Neolane Tech40811 CPG,1,6,0,0,0,0,0
703,BMC Tech40110 CPG,0,0,0,0,0,0,0
704,IBM Tech071811 CPG,0,0,0,0,0,0,0
705,Eaton Tech(1-6months) CPG,0,0,0,0,0,0,0
706,MarketSense TECH2012 CPG,1,0,0,0,0,0,1
707,IBM Tech2012 CPG,0,0,0,0,0,0,0
708,IBM Tech40110 CPG,0,0,0,0,0,0,0
709,"SRC, Tech(6-12months) CPG",9,0,0,0,0,0,0
710,IBM Tech CPG,3,3,0,0,0,0,0
711,dna13 Tech CPG,1,0,21,0,0,0,0
712,Verisign Tech CPG,0,0,0,0,0,0,0
713,Splunk Tech CPG,0,0,0,0,0,0,0
714,Prism Tech CPG,0,0,0,0,0,0,0
715,Belden Tech CPG,2,1,0,0,1,0,0
716,IBM Tech CPG,3,3,0,0,0,0,0
717,ClickMail Tech CPG,1,1,0,0,0,0,0
718,Business.com Tech CPG,0,0,0,0,0,0,0
719,IBM Tech CPG,0,0,0,0,0,0,0
720,IBM Tech CPG,0,0,0,0,0,0,0
721,SkillSoft Tech CPG,0,0,0,0,0,0,0
722,Verisign Tech CPG,3,0,0,0,0,0,0
723,Verisign Tech CPG,0,0,0,0,0,0,0
724,Safari Tech CPG,7,1,0,0,0,0,6
725,Safari Tech CPG,4,0,0,0,0,0,0
726,NetApp Tech CPG,1,0,0,0,0,0,1
727,Tippit Tech CPG,3,3,0,0,0,0,0
728,Oracle Tech CPG,1,1,0,0,0,0,0
729,Bronto Tech CPG,3,2,1,0,0,0,0
730,MessageLabs Tech CPG,3,3,0,0,0,0,0
731,Progress tech CPG,1,1,0,0,0,0,0
732,Macrovision Tech CPG,4,3,0,0,0,0,1
733,Product Tech CPG,0,0,0,0,0,0,0
734,Exergen Tech CPG,2,1,0,0,0,0,1
735,SecureWorks Tech CPG,8,2,0,0,0,0,0
736,EchoSign Tech CPG,1,1,0,0,0,0,0
737,QuinStreet Tech CPG,1,0,0,0,1,0,0
738,Splunk Tech CPG,1,1,0,0,0,0,0
739,SEMphonic Tech CPG,2,0,0,2,0,0,0
740,Tufin Tech CPG,0,0,0,0,0,0,0
741,Polaris Tech CPG,0,0,0,0,0,0,0
742,Intuit Tech CPG,2,2,0,0,0,0,0
743,nuBridges Tech CPG,6,5,0,0,0,0,1
744,Right Tech CPG,0,0,0,0,0,0,0
745,Breach Tech CPG,0,0,0,0,0,0,0
746,Diskeeper Tech CPG,1,1,0,0,0,0,0
747,Symmetricom Tech CPG,4,4,0,0,0,0,0
748,SAP Tech CPG,2,2,0,0,0,0,0
749,Tippit Tech CPG,0,0,0,0,0,0,0
750,Tippit Tech CPG,2,10,0,0,0,0,0
751,MyBuys tech CPG,1,1,0,0,0,0,0
752,MyBuys Tech CPG,0,0,0,0,0,0,0
753,BigFix Tech CPG,1,1,0,0,0,0,0
754,McAfee Tax CPG,6,6,0,0,0,0,0
755,Progress Tech CPG,0,0,0,0,0,0,0
756,Clickable TargetSpecific CPG,1,1,0,0,0,0,0
757,BlackBerry Task CPG,9,7,2,0,0,0,0
758,RSA T2900 CPG,7,0,0,0,0,0,0
759,Vision SystemsLeads43009 CPG,1,1,0,0,0,0,0
760,Serena TargetedList CPG,0,0,0,0,0,0,0
761,Serena Target CPG,7,0,0,0,0,0,0
762,eMedia TAP:Paper CPG,11,11,0,0,0,0,0
763,Info-Tech SystemsQ3 CPG,0,0,0,0,0,0,0
764,Sap Systems_Q3 CPG,3,3,0,0,0,0,0
765,Business Systems40053 CPG,2,2,0,0,0,0,0
766,CompareERP systems22709 CPG,1,1,0,0,0,0,0
767,Serena Systems2013 CPG,1,1,0,0,0,0,0
768,Serena Systems2012 CPG,6,6,0,0,0,0,0
769,Business SystemsIssueI CPG,0,0,0,0,0,0,0
770,Skillsoft Systems20311 CPG,0,0,0,0,0,0,0
771,IBM SystemsITWPMarch2012Whitepaper CPG,1,1,0,0,0,0,0
772,Zmags Systems CPG,1,1,0,0,0,0,0
773,Regis Systems CPG,1,1,0,0,0,0,0
774,Xerox Systems CPG,1,1,0,0,0,0,0
775,Regis Systems CPG,1,1,0,0,0,0,0
776,IBM Systems_050310 CPG,3,3,0,0,0,0,0
777,"AppAssure Systems, CPG",1,1,0,0,0,0,0
778,dna13 Systems CPG,3,3,0,0,0,0,0
779,Tippit Systems CPG,4,4,0,0,0,0,0
780,IBM Systems CPG,0,0,0,0,0,0,0
781,Epicor System41954Webcast CPG,8,1,0,0,0,0,0
782,IBM System CPG,5,5,0,0,0,0,0
783,Compuware -Syndication CPG,0,0,0,0,0,0,0
784,Bronto System121608 CPG,10,2,1,0,0,0,0
785,Compendium System CPG,0,0,0,0,0,0,0
786,MessageLabs Syndication CPG,1,1,0,0,0,0,0
787,Compuware System CPG,1,1,0,0,0,0,0
788,Data SystemMiamiDadeWebcastPromo CPG,1,1,0,0,0,0,0
789,BMC Systems CPG,9,1,0,0,0,0,0
790,SPSS Syndication CPG,1,1,0,0,0,0,0
791,SPSS Syndication CPG,7,5,0,0,2,0,0
792,CrownPeak Syndication CPG,2,2,0,0,0,0,0
793,Thawte Talent CPG,3,3,0,0,0,0,0
794,Proofpoint Symantec CPG,0,0,0,0,0,0,0
795,F5 Systems CPG,1,1,0,0,0,0,0
796,Tripwire Syndication CPG,1,1,0,0,0,0,0
797,Total Switch CPG,3,3,0,0,0,0,0
798,Sophos SybaseQ22012 CPG,2,2,0,0,0,0,0
799,MessageLabs Swift CPG,0,0,0,0,0,0,0
800,IBM SWG2009 CPG,0,0,0,0,0,0,0
801,Verisign SWGFinance CPG,3,0,0,0,0,0,0
802,Verisign SV10809 CPG,23,23,0,0,0,0,0
803,Talend SUSEtobuildVirtualApplicationWorkloadsforVMwarevSphere CPG,0,0,0,0,0,0,0
804,Talend SunOracle CPG,0,0,0,0,0,0,0
805,Sunbelt Support CPG,5,5,0,0,0,0,0
806,Clicksquared survey CPG,5,0,0,0,0,0,0
807,Juniper Supplemental CPG,0,0,0,0,0,0,0
808,Citrix SunOracle CPG,0,0,0,0,0,0,0
809,Kofax Sun CPG,10,4,0,0,0,0,0
810,Vision Summer CPG,0,0,0,0,0,0,0
811,HP Stuff CPG,0,0,0,0,0,0,0
812,Verisign Study CPG,1,1,0,0,0,0,0
813,APC Summer CPG,0,0,0,0,0,0,0
814,Dell Study CPG,6,6,0,0,0,0,0
815,NetCom Storytelling CPG,4,2,1,0,0,0,1
816,Qualys Stratus CPG,11,11,0,0,0,0,0
817,Qualys StrategyFOs3512 CPG,0,0,0,0,0,0,0
818,LeapFrog Strategies CPG,0,0,0,0,0,0,0
819,Verisign Studio CPG,0,0,0,0,0,0,0
820,Numara StrategyFOs3512 CPG,40,38,0,0,1,0,1
821,Cisco Strategy2012 CPG,0,0,0,0,0,0,0
822,Anue Strategy CPG,8,0,0,0,0,0,0
823,Semphonic Storwize CPG,5,5,0,0,0,0,0
824,IBM StorageWorks CPG,0,0,0,0,0,0,0
825,Brick StorageWorks CPG,7,7,0,0,0,0,0
826,HP Storefront CPG,0,0,0,0,0,0,0
827,HP StorageVirtualizationQ22012 CPG,5,5,0,0,0,0,0
828,Quantivo StorageVirtualization CPG,0,0,0,0,0,0,0
829,Verisign StorageWebinar CPG,0,0,0,0,0,0,0
830,IBM StoragePack CPG,3,3,0,0,0,0,0
831,IBM StorageLeads11609 CPG,0,0,0,0,0,0,0
832,IBM StorageSMB090611 CPG,20,12,0,0,0,0,8
833,Maplesoft StorageLeads70809 CPG,3,3,0,0,0,0,0
834,Cost StorageITwhitepapersJune-July11 CPG,2,2,0,0,0,0,0
835,Dell Storage10509 CPG,27,27,0,0,0,0,0
836,NetCom Storage100209 CPG,0,0,0,0,0,0,0
837,2730 Storage_Q1_13 CPG,5,0,0,0,0,0,0
838,IBM StorageEnt090611 CPG,1,1,0,0,0,0,0
839,BMC Storage CPG,0,0,0,0,0,0,0
840,BMC Storage CPG,1,1,0,0,0,0,0
841,EVS -Storage_CBLG_June_Dec CPG,10,3,0,0,0,0,0
842,IBM Storage CPG,1,1,0,0,0,0,0
843,VMS Storage(IDG)Leads71009 CPG,1,1,0,0,0,0,0
844,CDC StorefrontUS CPG,0,0,0,0,0,0,0
845,EVS Storage_CBLG_June_Dec CPG,1,1,0,0,0,0,0
846,Messagelabs Storage CPG,6,6,0,0,0,0,0
847,CareerBuilder Storage CPG,0,0,0,0,0,0,0
848,BDS Stone CPG,0,0,0,0,0,0,0
849,BMC Sr.-LandingPad CPG,1,1,0,0,0,0,0
850,VeriSign STGCSITwhitepapersMay11 CPG,9,9,0,0,0,0,0
851,IBM STGComp CPG,4,4,0,0,0,0,0
852,EVS StepsHigherProfitMargins CPG,10,9,1,0,0,0,0
853,IBM Stax CPG,7,7,0,0,0,0,0
854,Business Storage CPG,1,1,0,0,0,0,0
855,Business Storage CPG,1,1,0,0,0,0,0
856,Compare Storage CPG,1,1,0,0,0,0,0
857,WebRoot Statement CPG,1,1,0,0,0,0,0
858,IBM StateCDIin2012(TECH) CPG,10,1,9,0,0,0,0
859,IBM StateCDIin2012(MKTG) CPG,20,14,5,0,0,0,1
860,Social State CPG,2,2,0,0,0,0,0
861,Tippit StarLeads32808 CPG,8,8,0,0,0,0,0
862,ReachMail StateCDIin2012(FIN) CPG,0,0,0,0,0,0,0
863,Social StartedLocalization:LaunchingyourSoftwareintoaGlobalMarketplace CPG,0,0,0,0,0,0,0
864,Tippit Stadium25054 CPG,1,1,0,0,0,0,0
865,IBM Stability CPG,0,0,0,0,0,0,0
866,GFI SSL2012 CPG,0,0,0,0,0,0,0
867,Tidal SQL CPG,2,2,0,0,0,0,0
868,BMC Sr.70811 CPG,10,7,2,0,1,0,0
869,IBM SSL CPG,5,5,0,0,0,0,0
870,Adobe SQL13 CPG,0,0,0,0,0,0,0
871,UC4 Spotlight-Mobile CPG,2,2,0,0,0,0,0
872,VMS SpectorSoftWhitepaper CPG,0,0,0,0,0,0,0
873,IBM Spelling CPG,21,21,0,0,0,0,0
874,CDC Storefront50411 CPG,1,1,0,0,0,0,0
875,Z spotlight12 CPG,0,0,0,0,0,0,0
876,IBM Spotlight CPG,1,1,0,0,0,0,0
877,Adobe Special CPG,0,0,0,0,0,0,0
878,Right Spam CPG,0,0,0,0,0,0,0
879,Web.com Sourceforge51309 CPG,4,4,0,0,0,0,0
880,Neolane SpacePrevention CPG,2,2,0,0,0,0,0
881,Citrix SP CPG,1,1,0,0,0,0,0
882,Citrix SourceforgeImmersion CPG,2,2,0,0,0,0,0
883,Lane Sourceforge CPG,0,0,0,0,0,0,0
884,Trend Sourceforge CPG,0,0,0,0,0,0,0
885,Fathom Sourceforge1 CPG,9,8,0,0,0,0,0
886,Iron Sourceforge CPG,4,4,0,0,0,0,0
887,Polaris Sourceforge CPG,27,24,3,0,0,0,0
888,Adobe Sourceforge CPG,1,1,0,0,0,0,0
889,MarketSense Source CPG,39,37,0,0,2,0,0
890,Qualys Sotfware CPG,3,3,0,0,0,0,0
891,IBM Something CPG,1,1,0,0,0,0,0
892,Qualys Sotfware CPG,1,1,0,0,0,0,0
893,Regis SolutionsQ1-13 CPG,3,3,0,0,0,0,0
894,Lyris SolutionsPhil48Leads@?75 CPG,3,2,0,0,0,0,0
895,VMS SpecIstheAgency) CPG,0,0,0,0,0,0,0
896,Bronto SolutionsLeads61009 CPG,3,3,0,0,0,0,0
897,WinMagic SolutionsLeads92408 CPG,0,0,0,0,0,0,0
898,Compendium SolutionsLeads32709 CPG,8,7,0,0,0,0,1
899,Wick Solutions41808 CPG,31,28,2,0,1,0,0
900,SourceForge Solutions71708 CPG,33,27,2,0,1,0,3
901,2750 Solutions50509 CPG,1,1,0,0,0,0,0
902,CDC SolutionsWPFeb-Apr'13 CPG,3,3,0,0,0,0,0
903,Talend SolutionsLeads32709 CPG,3,3,0,0,0,0,0
904,Acquia Solutions82509 CPG,7,6,0,0,1,0,0
905,Infoblox Solutions101708 CPG,4,0,0,0,0,0,0
906,Toolbox. Solutions102108 CPG,0,0,0,0,0,0,0
907,Intel Solutions21209 CPG,2,2,0,0,0,0,0
908,Innotas Solutions10109 CPG,0,0,0,0,0,0,0
909,"Nexsan Solutions, CPG",7,6,0,0,1,0,0
910,Pontiflex Solutions CPG,7,21,3,0,0,0,0
911,IBM Solutions CPG,2,2,0,0,0,0,0
912,eTouch Solutions_Q1_13 CPG,5,4,0,0,0,0,1
913,IBM Solutions CPG,13,13,0,0,0,0,0
914,Clicksquared Solutions CPG,5,5,0,0,0,0,0
915,ComSci Solutions CPG,4,4,0,0,0,0,0
916,Bronto Solutions CPG,0,0,0,0,0,0,0
917,IBM solutions CPG,4,4,0,0,0,0,0
918,IBM Solutions CPG,6,2,0,0,0,0,0
919,Oliver solutions CPG,4,4,0,0,0,0,0
920,Oliver Solutions CPG,7,7,0,0,0,0,0
921,Hamilton Solutions CPG,0,0,0,0,0,0,0
922,Hamilton solutions CPG,12,6,0,0,0,0,6
923,Motorola SolutionITW41650 CPG,0,0,0,0,0,0,0
924,CompareBusinessProducts Solutions CPG,0,0,0,0,0,0,0
925,dna13 SolutionInsuranceandInformationTechnologyOperations CPG,0,0,0,0,0,0,0
926,LogMeIn SolIDGApril-May CPG,2,1,1,0,0,0,0
927,Virtela Solution CPG,1,1,0,0,0,0,0
928,Zenoss Sold CPG,3,3,0,0,0,0,0
929,Citrix SoftwareWPMay-June11 CPG,9,7,2,0,0,0,0
930,IBM SoftwareWhitePapers CPG,1,1,0,0,0,0,0
931,Brainloop SoftwareTelecom102609 CPG,8,7,0,0,0,0,0
932,IBM SoftwareRecovery CPG,1,1,0,0,0,0,0
933,Compuware SoftwareQ32011 CPG,2,2,0,0,0,0,0
934,HP SoftwareRecovery CPG,2,2,0,0,0,0,0
935,ArcSight SoftwareQ32011 CPG,9,6,3,0,0,0,0
936,Ping SoftwareQ3 CPG,0,0,0,0,0,0,0
937,dna13 SoftwareQ12013 CPG,0,0,0,0,0,0,0
938,Symark SoftwareOnly)Leads62309 CPG,0,0,0,0,0,0,0
939,Smoothwall SoftwareOct-Dec11 CPG,0,0,0,0,0,0,0
940,Campaigner SoftwareMarch-May2012 CPG,0,0,0,0,0,0,0
941,Adobe Software-NetShelter CPG,6,5,0,0,0,0,1
942,SilverPop SoftwareMarch2013 CPG,1,1,0,0,0,0,0
943,SilverPop SoftwareLeads72909 CPG,1,1,0,0,0,0,0
944,Kapersky SoftwareLeads72209 CPG,0,0,0,0,0,0,0
