TR_ID,brand,listPrice,shippingPeriod,date,category
3978,Htc,11511,7,11/2/2012 7:00,Mobiles
3979,HTC,13135,7,11/2/2012 7:00,Mobiles
3980,Karbonn,5400,3,11/2/2012 7:00,Mobiles
3981,Nokia,9468,4,11/2/2012 7:00,Mobiles
3982,Apple,26485,7,11/2/2012 7:01,Mobiles
3983,Apple,38449,5,11/2/2012 7:01,Mobiles
3984,Apple,42600,5,11/2/2012 7:01,Mobiles
3985,BlackBerry,25470,5,11/2/2012 7:01,Mobiles
3986,BlackBerry,18015,3,11/2/2012 7:01,Mobiles
3987,HTC,17831,3,11/2/2012 7:01,Mobiles
3988,HTC,35198,5,11/2/2012 7:01,Mobiles
3989,HTC,35200,7,11/2/2012 7:01,Mobiles
3990,LG,4654,3,11/2/2012 7:01,Mobiles
3991,Micromax,6180,7,11/2/2012 7:01,Mobiles
3992,Motorola,14200,3,11/2/2012 7:01,Mobiles
3993,Motorola,28590,3,11/2/2012 7:01,Mobiles
3994,Nokia,6350,7,11/2/2012 7:01,Mobiles
3995,Nokia,15302,3,11/2/2012 7:01,Mobiles
3996,Nokia,18932,3,11/2/2012 7:01,Mobiles
3997,Samsung,3190,6,11/2/2012 7:01,Mobiles
3998,Samsung,8490,4,11/2/2012 7:01,Mobiles
3999,Sony Ericsson,16900,5,11/2/2012 7:01,Mobiles
4000,Micromax,4299,4,11/2/2012 7:02,Mobiles
4001,Sony,9899,6,11/2/2012 7:02,Mobiles
4002,Karbonn,4110,5,11/2/2012 7:02,Mobiles
4003,Karbonn,10790,3,11/2/2012 7:02,Mobiles
4004,Karbonn,6700,6,11/2/2012 7:02,Mobiles
4005,LG,27992,6,11/2/2012 7:02,Mobiles
4006,LG,7252,4,11/2/2012 7:02,Mobiles
4007,Micromax,5040,5,11/2/2012 7:02,Mobiles
4008,MOTOROLA,22368,6,11/2/2012 7:02,Mobiles
4009,Nokia,6492,7,11/2/2012 7:02,Mobiles
4010,Nokia,6254,5,11/2/2012 7:02,Mobiles
4011,Samsung,36900,7,11/2/2012 7:02,Mobiles
4012,Samsung,16900,6,11/2/2012 7:02,Mobiles
4013,Samsung,6790,3,11/2/2012 7:02,Mobiles
4014,Sony,14499,3,11/2/2012 7:02,Mobiles
4015,Sony,30999,7,11/2/2012 7:02,Mobiles
4016,Sony,19471,6,11/2/2012 7:02,Mobiles
4017,Sony,9280,5,11/2/2012 7:02,Mobiles
4018,Spice,4907,3,11/2/2012 7:02,Mobiles
4019,Apple,45500,5,11/2/2012 7:02,Mobiles
4020,Apple,52500,7,11/2/2012 7:02,Mobiles
4021,Apple,59500,6,11/2/2012 7:02,Mobiles
4022,Nokia,12445,6,11/2/2012 7:02,Mobiles
4023,Samsung,7090,3,11/2/2012 7:02,Mobiles
4024,HTC,20174,7,11/2/2012 7:03,Mobiles
4025,HTC,15608,7,11/2/2012 7:03,Mobiles
4026,HTC,19600,6,11/2/2012 7:03,Mobiles
4027,Karbonn,9400,4,11/2/2012 7:03,Mobiles
4028,Karbonn,6990,7,11/2/2012 7:03,Mobiles
4029,LG,13388,6,11/2/2012 7:03,Mobiles
4030,LG,12432,4,11/2/2012 7:03,Mobiles
4031,LG,15894,5,11/2/2012 7:03,Mobiles
4032,LG,9714,5,11/2/2012 7:03,Mobiles
4033,LG,16874,5,11/2/2012 7:03,Mobiles
4034,Micromax,10040,4,11/2/2012 7:03,Mobiles
4035,MICROMAX,4950,3,11/2/2012 7:03,Mobiles
4036,Samsung,11900,4,11/2/2012 7:03,Mobiles
4037,Samsung,15500,5,11/2/2012 7:03,Mobiles
4038,Samsung,6990,4,11/2/2012 7:03,Mobiles
4039,Samsung,7490,5,11/2/2012 7:03,Mobiles
4040,Samsung,8490,3,11/2/2012 7:03,Mobiles
4041,Sony,17526,4,11/2/2012 7:03,Mobiles
4042,Sony,18015,6,11/2/2012 7:03,Mobiles
4043,Sony,22379,3,11/2/2012 7:03,Mobiles
4044,Sony,14614,5,11/2/2012 7:03,Mobiles
4045,Samsung,7090,6,11/2/2012 7:03,Mobiles
4046,HTC,23747,3,11/2/2012 7:04,Mobiles
4047,Micromax,5899,6,11/2/2012 7:20,Mobiles
4048,Micromax,3820,4,11/2/2012 7:20,Mobiles
4049,Karbonn,6429,6,11/2/2012 7:22,Mobiles
4050,HTC,11974,6,11/2/2012 7:23,Mobiles
4051,Karbonn,6429,7,11/2/2012 7:23,Mobiles
4052,Micromax,5899,3,11/2/2012 7:41,Mobiles
4053,Micromax,3820,7,11/2/2012 7:41,Mobiles
4054,Samsung,31490,4,11/2/2012 7:42,Mobiles
4055,Apple,42600,3,11/2/2012 7:42,Mobiles
4056,Karbonn,8180,5,11/2/2012 7:42,Mobiles
4057,Samsung,20475,4,11/2/2012 7:42,Mobiles
4058,LG,18995,7,11/2/2012 7:43,Mobiles
4059,Motorola,23100,5,11/2/2012 7:43,Mobiles
4060,Nokia,18618,5,11/2/2012 7:43,Mobiles
4061,Sony Ericsson,11865,3,11/2/2012 7:43,Mobiles
4062,Sony,12705,5,11/2/2012 7:43,Mobiles
4063,Sony,10394,5,11/2/2012 7:43,Mobiles
4064,Blackberry,14805,4,11/2/2012 7:43,Mobiles
4065,HTC,16064,3,11/2/2012 7:43,Mobiles
4066,HTC,8714,6,11/2/2012 7:43,Mobiles
4067,IBall,8399,3,11/2/2012 7:43,Mobiles
4068,LAVA,2178,4,11/2/2012 7:43,Mobiles
4069,LG,16475,5,11/2/2012 7:43,Mobiles
4070,Nokia,12452,4,11/2/2012 7:43,Mobiles
4071,Samsung,39795,3,11/2/2012 7:43,Mobiles
4072,Sony,30564,7,11/2/2012 7:43,Mobiles
4073,Nokia,9554,6,11/2/2012 8:00,Mobiles
4074,Samsung,39375,3,11/2/2012 8:00,Mobiles
4075,Sony Ericsson,18164,6,11/2/2012 8:00,Mobiles
4076,Huawei,7559,6,11/2/2012 8:00,Mobiles
4077,Nokia,32024,6,11/2/2012 8:00,Mobiles
4078,Samsung,11025,5,11/2/2012 8:00,Mobiles
4079,BlackBerry,11444,4,11/2/2012 8:01,Mobiles
4080,HTC,18479,4,11/2/2012 8:01,Mobiles
4081,LG,28874,7,11/2/2012 8:01,Mobiles
4082,LG,12704,4,11/2/2012 8:01,Mobiles
4083,Samsung,39900,4,11/2/2012 8:01,Mobiles
4084,Samsung,36645,7,11/2/2012 8:01,Mobiles
4085,Samsung,16695,5,11/2/2012 8:01,Mobiles
4086,Sony,17840,4,11/2/2012 8:01,Mobiles
4087,Sony,19949,5,11/2/2012 8:01,Mobiles
4088,Sony,35699,5,11/2/2012 8:01,Mobiles
4089,Blackberry,22638,5,11/2/2012 8:02,Mobiles
4090,Blackberry,32076,5,11/2/2012 8:02,Mobiles
4091,Blackberry,21839,5,11/2/2012 8:02,Mobiles
4092,Micromax,4011,5,11/2/2012 8:02,Mobiles
4093,HTC,14016,7,11/2/2012 8:02,Mobiles
4094,LG,29504,3,11/2/2012 8:02,Mobiles
4095,LG,7454,7,11/2/2012 8:02,Mobiles
4096,Nokia,7821,3,11/2/2012 8:02,Mobiles
4097,Sony,9974,3,11/2/2012 8:02,Mobiles
4098,Videocon,4094,7,11/2/2012 8:02,Mobiles
4099,Motorola,10790,7,11/2/2012 8:02,Mobiles
4100,HTC,24884,3,11/2/2012 8:03,Mobiles
4101,Apple,42600,6,11/2/2012 8:03,Mobiles
4102,Xolo,18375,6,11/2/2012 8:03,Mobiles
4103,Micromax,5040,5,11/2/2012 8:20,Mobiles
4104,Micromax,5040,4,11/2/2012 8:21,Mobiles
4105,HTC,11974,6,11/2/2012 8:23,Mobiles
4106,HTC,11974,7,11/2/2012 8:23,Mobiles
4107,Samsung,7090,7,11/2/2012 8:42,Mobiles
4108,Micromax,1999,5,11/2/2012 8:42,Mobiles
4109,Samsung,7090,5,11/2/2012 9:01,Mobiles
4110,Micromax,5899,6,11/2/2012 9:02,Mobiles
4111,Karbonn,6429,7,11/2/2012 9:02,Mobiles
4112,Apple,42600,4,11/2/2012 9:21,Mobiles
4113,Nokia,23650,5,11/2/2012 9:21,Mobiles
4114,Samsung,7090,5,11/2/2012 9:22,Mobiles
4115,Micromax,5040,6,11/2/2012 9:23,Mobiles
4116,HTC,11974,4,11/2/2012 9:41,Mobiles
4117,Micromax,3820,4,11/2/2012 9:42,Mobiles
4118,Apple,42600,4,11/2/2012 10:00,Mobiles
4119,Nokia,23650,3,11/2/2012 10:00,Mobiles
4120,Micromax,5040,7,11/2/2012 10:01,Mobiles
4121,HTC,11974,4,11/2/2012 10:02,Mobiles
4122,Samsung,19500,4,11/2/2012 10:02,Mobiles
4123,Samsung,7090,5,11/2/2012 10:20,Mobiles
4124,Apple,42600,7,11/2/2012 10:23,Mobiles
4125,Nokia,23650,3,11/2/2012 10:23,Mobiles
4126,Micromax,5040,5,11/2/2012 10:41,Mobiles
4127,Samsung,7090,5,11/2/2012 10:41,Mobiles
4128,Micromax,3820,6,11/2/2012 10:42,Mobiles
4129,HTC,11974,6,11/2/2012 10:43,Mobiles
4130,Micromax,5899,5,11/2/2012 10:43,Mobiles
4131,Karbonn,6429,5,11/2/2012 11:00,Mobiles
4132,Samsung,7090,7,11/2/2012 11:02,Mobiles
4133,Micromax,3820,5,11/2/2012 11:20,Mobiles
4134,Apple,42600,7,11/2/2012 11:21,Mobiles
4135,Nokia,23650,6,11/2/2012 11:21,Mobiles
4136,Micromax,5040,4,11/2/2012 11:22,Mobiles
4137,Apple,42600,3,11/2/2012 11:23,Mobiles
4138,HTC,11974,6,11/2/2012 11:41,Mobiles
4139,Micromax,5040,7,11/2/2012 11:41,Mobiles
4140,Apple,42600,3,11/2/2012 11:43,Mobiles
4141,HTC,11974,3,11/2/2012 12:00,Mobiles
4142,Micromax,5040,6,11/2/2012 12:01,Mobiles
4143,Samsung,7090,5,11/2/2012 12:02,Mobiles
4144,Arise,849,7,11/2/2012 12:20,Mobiles
4145,HTC,11974,3,11/2/2012 12:21,Mobiles
4146,Micromax,3820,6,11/2/2012 12:23,Mobiles
4147,Samsung,7090,6,11/2/2012 12:40,Mobiles
4148,Samsung,7090,4,11/2/2012 12:43,Mobiles
4149,Motorola,6549,6,11/3/2012 1:00,Mobiles
4150,Micromax,5040,5,11/3/2012 1:20,Mobiles
4151,Micromax,5040,3,11/3/2012 1:40,Mobiles
4152,Samsung,6990,4,11/3/2012 1:42,Mobiles
4153,Karbonn,6799,6,11/3/2012 2:06,Mobiles
4154,Nikon,5290,7,11/3/2012 2:21,Cameras
4155,Sony,6365,3,11/3/2012 2:21,Cameras
4156,Samsung,39900,7,11/3/2012 3:00,Mobiles
4157,HTC,8099,5,11/3/2012 3:00,Mobiles
4158,HTC,8099,5,11/3/2012 3:00,Mobiles
4159,Motorola,12899,3,11/3/2012 3:00,Mobiles
4160,Motorola,9398,6,11/3/2012 3:00,Mobiles
4161,Spice,3999,5,11/3/2012 3:00,Mobiles
4162,AirTyme,1549,5,11/3/2012 3:01,Mobiles
4163,AirTyme,1549,7,11/3/2012 3:01,Mobiles
4164,Arise,849,7,11/3/2012 3:01,Mobiles
4165,Karbonn,7990,7,11/3/2012 3:01,Mobiles
4166,Micromax,3749,6,11/3/2012 3:01,Mobiles
4167,Nokia,4589,7,11/3/2012 3:01,Mobiles
4168,Nokia,6410,4,11/3/2012 3:01,Mobiles
4169,Sony,16759,7,11/3/2012 3:01,Mobiles
4170,Airtyme,2549,4,11/3/2012 3:01,Mobiles
4171,BlackBerry,10419,7,11/3/2012 3:01,Mobiles
4172,Intex,887,6,11/3/2012 3:01,Mobiles
4173,Karbonn,9499,6,11/3/2012 3:01,Mobiles
4174,Micromax,1880,6,11/3/2012 3:01,Mobiles
4175,Micromax,1584,5,11/3/2012 3:01,Mobiles
4176,Micromax,5209,4,11/3/2012 3:01,Mobiles
4177,Micromax,3299,6,11/3/2012 3:01,Mobiles
4178,Nokia,1559,4,11/3/2012 3:01,Mobiles
4179,Samsung,10300,5,11/3/2012 3:01,Mobiles
4180,Samsung,34900,6,11/3/2012 3:02,Mobiles
4181,Samsung,34900,7,11/3/2012 3:02,Mobiles
4182,Arise,859,3,11/3/2012 3:02,Mobiles
4183,Arise,1899,5,11/3/2012 3:02,Mobiles
4184,IBall,12559,5,11/3/2012 3:02,Mobiles
4185,Motorola,14889,6,11/3/2012 3:02,Mobiles
4186,Samsung,16990,7,11/3/2012 3:02,Mobiles
4187,BlackBerry,8380,3,11/3/2012 3:02,Mobiles
4188,Micromax,2369,6,11/3/2012 3:02,Mobiles
4189,Motorola,6549,3,11/3/2012 3:02,Mobiles
4190,Samsung,3150,5,11/3/2012 3:02,Mobiles
4191,Samsung,990,4,11/3/2012 3:02,Mobiles
4192,Samsung,990,4,11/3/2012 3:02,Mobiles
4193,Samsung,999,7,11/3/2012 3:02,Mobiles
4194,Samsung,29990,7,11/3/2012 3:02,Mobiles
4195,Samsung,7090,5,11/3/2012 3:02,Mobiles
4196,Samsung,7090,4,11/3/2012 3:02,Mobiles
4197,Samsung,8490,4,11/3/2012 3:02,Mobiles
4198,Samsung,11900,4,11/3/2012 3:02,Mobiles
4199,AirTyme,1549,6,11/3/2012 3:03,Mobiles
4200,BlackBerry,14490,5,11/3/2012 3:03,Mobiles
4201,Karbonn,5260,4,11/3/2012 3:03,Mobiles
4202,Micromax,5159,7,11/3/2012 3:03,Mobiles
4203,Micromax,1539,7,11/3/2012 3:03,Mobiles
4204,Nokia,4589,3,11/3/2012 3:03,Mobiles
4205,Sony,22200,5,11/3/2012 3:03,Mobiles
4206,Soyer,1050,5,11/3/2012 3:03,Mobiles
4207,HTC,10299,5,11/3/2012 3:03,Mobiles
4208,HTC,16999,6,11/3/2012 3:03,Mobiles
4209,HTC,34199,5,11/3/2012 3:03,Mobiles
4210,HTC,10399,6,11/3/2012 3:03,Mobiles
4211,HTC,10149,5,11/3/2012 3:03,Mobiles
4212,Karbonn,4069,4,11/3/2012 3:03,Mobiles
4213,Lava,1235,5,11/3/2012 3:03,Mobiles
4214,Motorola,12899,6,11/3/2012 3:03,Mobiles
4215,Nokia,3299,5,11/3/2012 3:03,Mobiles
4216,Sony,27999,3,11/3/2012 3:03,Mobiles
4217,Micromax,5040,5,11/3/2012 3:21,Mobiles
4218,Karbonn,6799,7,11/3/2012 3:40,Mobiles
4219,Micromax,5040,6,11/3/2012 4:23,Mobiles
4220,Samsung,6990,7,11/3/2012 4:40,Mobiles
4221,Samsung,6990,6,11/3/2012 5:00,Mobiles
4222,Karbonn,6799,5,11/3/2012 5:00,Mobiles
4223,Karbonn,6799,7,11/3/2012 5:02,Mobiles
4224,Samsung,4999,3,11/3/2012 5:22,Cameras
4225,Micromax,5040,3,11/3/2012 5:42,Mobiles
4226,Micromax,5040,3,11/3/2012 5:43,Mobiles
4227,Karbonn,6799,4,11/3/2012 6:23,Mobiles
4228,Samsung,15500,5,11/3/2012 6:41,Mobiles
4229,LG,6490,7,11/3/2012 7:00,Mobiles
4230,Apple,42600,4,11/3/2012 7:00,Mobiles
4231,BlackBerry,15108,3,11/3/2012 7:00,Mobiles
4232,BlackBerry,9595,7,11/3/2012 7:00,Mobiles
4233,BlackBerry,11505,7,11/3/2012 7:00,Mobiles
4234,BlackBerry,11900,3,11/3/2012 7:00,Mobiles
4235,BlackBerry,18015,6,11/3/2012 7:00,Mobiles
4236,Htc,11511,5,11/3/2012 7:00,Mobiles
4237,Htc,11511,3,11/3/2012 7:00,Mobiles
4238,HTC,13135,7,11/3/2012 7:00,Mobiles
4239,Karbonn,5400,3,11/3/2012 7:00,Mobiles
4240,Micromax,5040,5,11/3/2012 7:00,Mobiles
4241,Nokia,9468,3,11/3/2012 7:00,Mobiles
4242,Apple,26485,3,11/3/2012 7:01,Mobiles
4243,Apple,38449,4,11/3/2012 7:01,Mobiles
4244,BlackBerry,25470,4,11/3/2012 7:01,Mobiles
4245,HTC,17831,7,11/3/2012 7:01,Mobiles
4246,HTC,35198,5,11/3/2012 7:01,Mobiles
4247,HTC,35200,3,11/3/2012 7:01,Mobiles
4248,Karbonn,6700,4,11/3/2012 7:01,Mobiles
4249,LG,4654,4,11/3/2012 7:01,Mobiles
4250,Micromax,5040,6,11/3/2012 7:01,Mobiles
4251,Micromax,6180,4,11/3/2012 7:01,Mobiles
4252,Motorola,14200,7,11/3/2012 7:01,Mobiles
4253,Motorola,28590,5,11/3/2012 7:01,Mobiles
4254,Nokia,6350,6,11/3/2012 7:01,Mobiles
4255,Nokia,15302,3,11/3/2012 7:01,Mobiles
4256,Nokia,23650,4,11/3/2012 7:01,Mobiles
4257,Nokia,18932,7,11/3/2012 7:01,Mobiles
4258,Samsung,3190,4,11/3/2012 7:01,Mobiles
4259,Samsung,8490,5,11/3/2012 7:01,Mobiles
4260,Samsung,6790,4,11/3/2012 7:01,Mobiles
4261,Sony Ericsson,16900,4,11/3/2012 7:01,Mobiles
4262,Micromax,4299,7,11/3/2012 7:02,Mobiles
4263,Sony,9899,7,11/3/2012 7:02,Mobiles
4264,Karbonn,4110,3,11/3/2012 7:02,Mobiles
4265,Karbonn,10790,4,11/3/2012 7:02,Mobiles
4266,Karbonn,6990,4,11/3/2012 7:02,Mobiles
4267,LG,27992,3,11/3/2012 7:02,Mobiles
4268,LG,7252,4,11/3/2012 7:02,Mobiles
4269,MICROMAX,4950,3,11/3/2012 7:02,Mobiles
4270,MOTOROLA,22368,3,11/3/2012 7:02,Mobiles
4271,Nokia,6492,3,11/3/2012 7:02,Mobiles
4272,Nokia,6254,4,11/3/2012 7:02,Mobiles
4273,Samsung,36900,5,11/3/2012 7:02,Mobiles
4274,Samsung,16900,5,11/3/2012 7:02,Mobiles
4275,Samsung,7490,5,11/3/2012 7:02,Mobiles
4276,Sony,14499,3,11/3/2012 7:02,Mobiles
4277,Sony,30999,6,11/3/2012 7:02,Mobiles
4278,Sony,19471,7,11/3/2012 7:02,Mobiles
4279,Sony,9280,6,11/3/2012 7:02,Mobiles
4280,Spice,4907,7,11/3/2012 7:02,Mobiles
4281,Apple,45500,5,11/3/2012 7:02,Mobiles
4282,Apple,52500,4,11/3/2012 7:02,Mobiles
4283,Apple,59500,6,11/3/2012 7:02,Mobiles
4284,Nokia,12445,5,11/3/2012 7:02,Mobiles
4285,HTC,20174,7,11/3/2012 7:03,Mobiles
4286,HTC,15608,7,11/3/2012 7:03,Mobiles
4287,HTC,19600,4,11/3/2012 7:03,Mobiles
4288,HTC,23747,3,11/3/2012 7:03,Mobiles
4289,Karbonn,9400,3,11/3/2012 7:03,Mobiles
4290,LG,13388,5,11/3/2012 7:03,Mobiles
4291,LG,12432,5,11/3/2012 7:03,Mobiles
4292,LG,15894,4,11/3/2012 7:03,Mobiles
4293,LG,9714,5,11/3/2012 7:03,Mobiles
4294,LG,16874,5,11/3/2012 7:03,Mobiles
4295,LG,29990,6,11/3/2012 7:03,Mobiles
4296,Micromax,10040,5,11/3/2012 7:03,Mobiles
4297,Samsung,11900,5,11/3/2012 7:03,Mobiles
4298,Samsung,15500,7,11/3/2012 7:03,Mobiles
4299,Samsung,29990,5,11/3/2012 7:03,Mobiles
4300,Samsung,25900,7,11/3/2012 7:03,Mobiles
4301,Samsung,34900,3,11/3/2012 7:03,Mobiles
4302,Samsung,8490,6,11/3/2012 7:03,Mobiles
4303,Sony,17526,4,11/3/2012 7:03,Mobiles
4304,Sony,32085,5,11/3/2012 7:03,Mobiles
4305,Sony,18015,3,11/3/2012 7:03,Mobiles
4306,Sony,22379,4,11/3/2012 7:03,Mobiles
4307,Sony,14614,4,11/3/2012 7:03,Mobiles
4308,Micromax,5040,4,11/3/2012 7:22,Mobiles
4309,Micromax,5040,3,11/3/2012 8:01,Mobiles
4310,Samsung,6990,6,11/3/2012 8:03,Mobiles
4311,Karbonn,6799,6,11/3/2012 8:21,Mobiles
4312,Micromax,5040,3,11/3/2012 8:43,Mobiles
4313,Micromax,5040,4,11/3/2012 9:01,Mobiles
4314,Samsung,6990,3,11/3/2012 9:01,Mobiles
4315,Samsung,6990,4,11/3/2012 9:03,Mobiles
4316,Micromax,5040,7,11/3/2012 9:22,Mobiles
4317,Samsung,6990,6,11/3/2012 9:40,Mobiles
4318,Micromax,5040,6,11/3/2012 10:23,Mobiles
4319,Samsung,6990,7,11/3/2012 10:40,Mobiles
4320,Micromax,5040,3,11/3/2012 11:00,Mobiles
4321,IBall,2149,7,11/3/2012 11:41,Mobiles
4322,Lava,1235,7,11/3/2012 11:41,Mobiles
4323,Micromax,5040,3,11/3/2012 12:02,Mobiles
4324,Samsung,6990,7,11/3/2012 12:20,Mobiles
4325,Karbonn,6799,4,11/3/2012 12:42,Mobiles
4326,Arise,859,6,11/3/2012 12:43,Mobiles
4327,Arise,1899,4,11/3/2012 12:43,Mobiles
4328,Karbonn,7990,5,11/3/2012 12:43,Mobiles
4329,HTC,8099,5,11/3/2012 12:43,Mobiles
4330,HTC,8099,5,11/3/2012 12:43,Mobiles
4331,HTC,10399,4,11/3/2012 12:43,Mobiles
4332,Micromax,3299,7,11/3/2012 12:43,Mobiles
4333,Samsung,3890,6,11/3/2012 12:43,Mobiles
4334,Samsung,10500,7,11/4/2012 2:03,Mobiles
4335,Micromax,1999,5,11/4/2012 2:03,Mobiles
4336,Karbonn,3990,5,11/4/2012 2:22,Mobiles
4337,Apple,52500,6,11/4/2012 3:00,Mobiles
4338,Samsung,39900,4,11/4/2012 3:00,Mobiles
4339,BlackBerry,10419,3,11/4/2012 3:00,Mobiles
4340,HTC,8099,7,11/4/2012 3:00,Mobiles
4341,HTC,8099,5,11/4/2012 3:00,Mobiles
4342,Motorola,12899,4,11/4/2012 3:00,Mobiles
4343,Motorola,9398,7,11/4/2012 3:00,Mobiles
4344,Spice,3999,3,11/4/2012 3:00,Mobiles
4345,Samsung,34900,4,11/4/2012 3:01,Mobiles
4346,Samsung,34900,6,11/4/2012 3:01,Mobiles
4347,AirTyme,1549,3,11/4/2012 3:01,Mobiles
4348,AirTyme,1549,5,11/4/2012 3:01,Mobiles
4349,Arise,849,7,11/4/2012 3:01,Mobiles
4350,Karbonn,7990,5,11/4/2012 3:01,Mobiles
4351,Micromax,3749,3,11/4/2012 3:01,Mobiles
4352,Nokia,4589,4,11/4/2012 3:01,Mobiles
4353,Nokia,6410,5,11/4/2012 3:01,Mobiles
4354,Sony,16759,4,11/4/2012 3:01,Mobiles
4355,Airtyme,2549,6,11/4/2012 3:01,Mobiles
4356,Intex,887,5,11/4/2012 3:01,Mobiles
4357,Karbonn,9499,5,11/4/2012 3:01,Mobiles
4358,Micromax,1880,4,11/4/2012 3:01,Mobiles
4359,Micromax,1584,3,11/4/2012 3:01,Mobiles
4360,Micromax,5209,4,11/4/2012 3:01,Mobiles
4361,Micromax,3299,5,11/4/2012 3:01,Mobiles
4362,Nokia,1559,3,11/4/2012 3:01,Mobiles
4363,Samsung,10300,6,11/4/2012 3:01,Mobiles
4364,Samsung,29990,5,11/4/2012 3:01,Mobiles
4365,Samsung,8490,6,11/4/2012 3:01,Mobiles
4366,Arise,859,7,11/4/2012 3:02,Mobiles
4367,Arise,1899,4,11/4/2012 3:02,Mobiles
4368,BlackBerry,14490,3,11/4/2012 3:02,Mobiles
4369,IBall,12559,7,11/4/2012 3:02,Mobiles
4370,Karbonn,5260,5,11/4/2012 3:02,Mobiles
4371,Micromax,5159,4,11/4/2012 3:02,Mobiles
4372,Motorola,14889,7,11/4/2012 3:02,Mobiles
4373,Samsung,16990,6,11/4/2012 3:02,Mobiles
4374,Sony,22200,4,11/4/2012 3:02,Mobiles
4375,BlackBerry,8380,6,11/4/2012 3:02,Mobiles
4376,HTC,10299,5,11/4/2012 3:02,Mobiles
4377,Micromax,2369,5,11/4/2012 3:02,Mobiles
4378,Motorola,6549,7,11/4/2012 3:02,Mobiles
4379,Samsung,3150,4,11/4/2012 3:02,Mobiles
4380,Samsung,990,6,11/4/2012 3:02,Mobiles
4381,Samsung,990,3,11/4/2012 3:02,Mobiles
4382,Samsung,999,4,11/4/2012 3:02,Mobiles
4383,Samsung,7090,4,11/4/2012 3:02,Mobiles
4384,Samsung,7090,3,11/4/2012 3:02,Mobiles
4385,Samsung,11900,7,11/4/2012 3:02,Mobiles
4386,AirTyme,1549,5,11/4/2012 3:03,Mobiles
4387,Micromax,990,3,11/4/2012 3:03,Mobiles
4388,Micromax,990,4,11/4/2012 3:03,Mobiles
4389,Nokia,4589,5,11/4/2012 3:03,Mobiles
4390,Soyer,1050,5,11/4/2012 3:03,Mobiles
4391,HTC,16999,6,11/4/2012 3:03,Mobiles
4392,HTC,34199,6,11/4/2012 3:03,Mobiles
4393,HTC,10399,4,11/4/2012 3:03,Mobiles
4394,HTC,10149,5,11/4/2012 3:03,Mobiles
4395,IBall,2149,3,11/4/2012 3:03,Mobiles
4396,IBall,2149,6,11/4/2012 3:03,Mobiles
4397,Karbonn,4069,5,11/4/2012 3:03,Mobiles
4398,Lava,1235,4,11/4/2012 3:03,Mobiles
4399,Micromax,2429,4,11/4/2012 3:03,Mobiles
4400,Micromax,2029,4,11/4/2012 3:03,Mobiles
4401,Micromax,3499,5,11/4/2012 3:03,Mobiles
4402,Motorola,12899,6,11/4/2012 3:03,Mobiles
4403,Nokia,1215,3,11/4/2012 3:03,Mobiles
4404,Nokia,3299,4,11/4/2012 3:03,Mobiles
4405,Sony,27999,6,11/4/2012 3:03,Mobiles
4406,Arise,1870,6,11/4/2012 3:04,Mobiles
4407,LG,6490,7,11/4/2012 7:00,Mobiles
4408,Apple,26485,5,11/4/2012 7:00,Mobiles
4409,Apple,42600,3,11/4/2012 7:00,Mobiles
4410,BlackBerry,15108,7,11/4/2012 7:00,Mobiles
4411,BlackBerry,9595,7,11/4/2012 7:00,Mobiles
4412,BlackBerry,11505,3,11/4/2012 7:00,Mobiles
4413,BlackBerry,11900,7,11/4/2012 7:00,Mobiles
4414,BlackBerry,18015,5,11/4/2012 7:00,Mobiles
4415,Htc,11511,5,11/4/2012 7:00,Mobiles
4416,Htc,11511,3,11/4/2012 7:00,Mobiles
4417,HTC,13135,5,11/4/2012 7:00,Mobiles
4418,Karbonn,5400,4,11/4/2012 7:00,Mobiles
4419,Nokia,9468,5,11/4/2012 7:00,Mobiles
4420,Apple,38449,7,11/4/2012 7:01,Mobiles
4421,BlackBerry,25470,7,11/4/2012 7:01,Mobiles
4422,HTC,17831,5,11/4/2012 7:01,Mobiles
4423,HTC,35198,3,11/4/2012 7:01,Mobiles
4424,HTC,35200,5,11/4/2012 7:01,Mobiles
4425,Karbonn,6700,7,11/4/2012 7:01,Mobiles
4426,LG,4654,6,11/4/2012 7:01,Mobiles
4427,Micromax,5040,7,11/4/2012 7:01,Mobiles
4428,Micromax,6180,7,11/4/2012 7:01,Mobiles
4429,Motorola,14200,4,11/4/2012 7:01,Mobiles
4430,Motorola,28590,7,11/4/2012 7:01,Mobiles
4431,Nokia,6350,7,11/4/2012 7:01,Mobiles
4432,Nokia,15302,7,11/4/2012 7:01,Mobiles
4433,Nokia,23650,4,11/4/2012 7:01,Mobiles
4434,Nokia,18932,3,11/4/2012 7:01,Mobiles
4435,Samsung,3190,6,11/4/2012 7:01,Mobiles
4436,Samsung,8490,7,11/4/2012 7:01,Mobiles
4437,Samsung,6790,5,11/4/2012 7:01,Mobiles
4438,Sony Ericsson,16900,5,11/4/2012 7:01,Mobiles
4439,Sony,9280,4,11/4/2012 7:01,Mobiles
4440,Micromax,4299,5,11/4/2012 7:02,Mobiles
4441,Sony,9899,6,11/4/2012 7:02,Mobiles
4442,Karbonn,4110,3,11/4/2012 7:02,Mobiles
4443,Karbonn,10790,5,11/4/2012 7:02,Mobiles
4444,Karbonn,6990,4,11/4/2012 7:02,Mobiles
4445,LG,27992,7,11/4/2012 7:02,Mobiles
